Fecha,ARIMA,LSTM,Bayesiana,Ensemble
2025-08-05 04:40:14.332000700+00:00,114.27089741680349,61.159092,116.80329956315184,97.41109630980607
2025-08-06 04:40:14.332000700+00:00,114.27089741680349,63.714504,116.8046509926855,98.26335088381079
2025-08-07 04:40:14.332000700+00:00,114.27089741680349,66.66574,116.80600242221917,99.24754693527318
2025-08-08 04:40:14.332000700+00:00,114.27089741680349,69.74215,116.80735385175282,100.27346687386121
2025-08-09 04:40:14.332000700+00:00,114.27089741680349,72.832375,116.80870528128648,101.30399242361462
2025-08-10 04:40:14.332000700+00:00,114.27089741680349,75.84969,116.81005671082015,102.3102158086545
2025-08-11 04:40:14.332000700+00:00,114.27089741680349,78.9561,116.8114081403538,103.3461353403415
2025-08-12 04:40:14.332000700+00:00,114.27089741680349,81.908615,116.81275956988748,104.3307573663319
2025-08-13 04:40:14.332000700+00:00,114.27089741680349,84.90976,116.81411099942113,105.33158931256968
2025-08-14 04:40:14.332000700+00:00,114.27089741680349,87.850075,116.81546242895479,106.3121448712749
2025-08-15 04:40:14.332000700+00:00,114.27089741680349,90.660934,116.81681385848846,107.24954857451138
2025-08-16 04:40:14.332000700+00:00,114.27089741680349,93.20162,116.81816528802212,108.09689490470099
2025-08-17 04:40:14.332000700+00:00,114.27089741680349,94.97557,116.81951671755579,108.68866160435675
2025-08-18 04:40:14.332000700+00:00,114.27089741680349,95.37673,116.82086814708944,108.82283247881719
2025-08-19 04:40:14.332000700+00:00,114.27089741680349,93.87967,116.8222195766231,108.32426206095992
2025-08-20 04:40:14.332000700+00:00,114.27089741680349,90.361664,116.82357100615677,107.1520440804399
2025-08-21 04:40:14.332000700+00:00,114.27089741680349,84.87244,116.82492243569043,105.32275212531049
2025-08-22 04:40:14.332000700+00:00,114.27089741680349,78.03052,116.82627386522408,103.0425629533842
2025-08-23 04:40:14.332000700+00:00,114.27089741680349,70.84201,116.82762529475775,100.6468444032027
2025-08-24 04:40:14.332000700+00:00,114.27089741680349,64.704414,116.82897672429141,98.60142950292357
2025-08-25 04:40:14.332000700+00:00,114.27089741680349,60.09652,116.83032815382506,97.06591501361447
2025-08-26 04:40:14.332000700+00:00,114.27089741680349,57.183647,116.83167958335873,96.09540805197464
2025-08-27 04:40:14.332000700+00:00,114.27089741680349,55.770603,116.83303101289239,95.62484386987585
2025-08-28 04:40:14.332000700+00:00,114.27089741680349,55.76243,116.83438244242606,95.62256938097364
2025-08-29 04:40:14.332000700+00:00,114.27089741680349,56.80819,116.83573387195972,95.97160689361768
2025-08-30 04:40:14.332000700+00:00,114.27089741680349,58.42442,116.83708530149337,96.51080070712435
2025-08-31 04:40:14.332000700+00:00,114.27089741680349,60.404583,116.83843673102704,97.17130570837516
2025-09-01 04:40:14.332000700+00:00,114.27089741680349,62.787296,116.8397881605607,97.96599395751008
2025-09-02 04:40:14.332000700+00:00,114.27089741680349,65.61076,116.84113959009437,98.90760018556752
2025-09-03 04:40:14.332000700+00:00,114.27089741680349,68.692345,116.84249101962803,99.93524436731963
2025-09-04 04:40:14.332000700+00:00,114.27089741680349,71.76976,116.84384244916168,100.96149999926705
2025-09-05 04:40:14.332000700+00:00,114.27089741680349,74.81546,116.84519387869535,101.97718383352566
2025-09-06 04:40:14.332000700+00:00,114.27089741680349,77.8865,116.84654530822901,103.00131340753036
2025-09-07 04:40:14.332000700+00:00,114.27089741680349,80.87819,116.84789673776267,103.99899441382674
2025-09-08 04:40:14.332000700+00:00,114.27089741680349,83.88343,116.84924816729634,105.00119202168564
2025-09-09 04:40:14.332000700+00:00,114.27089741680349,86.82093,116.85059959683,105.98080916486352
2025-09-10 04:40:14.332000700+00:00,114.27089741680349,89.66673,116.85195102636365,106.9298604104177
2025-09-11 04:40:14.332000700+00:00,114.27089741680349,92.35656,116.85330245589732,107.82691987537294
2025-09-12 04:40:14.332000700+00:00,114.27089741680349,94.489555,116.85465388543098,108.5383688870404
2025-09-13 04:40:14.332000700+00:00,114.27089741680349,95.43144,116.85600531496465,108.85278166417011
2025-09-14 04:40:14.332000700+00:00,114.27089741680349,94.63009,116.8573567444983,108.58611432248472
2025-09-15 04:40:14.332000700+00:00,114.27089741680349,91.86635,116.85870817403196,107.66531795247901
2025-09-16 04:40:14.332000700+00:00,114.27089741680349,86.97474,116.86005960356563,106.03523203169205
2025-09-17 04:40:14.332000700+00:00,114.27089741680349,80.51605,116.86141103309929,103.88278689866551
2025-09-18 04:40:14.332000700+00:00,114.27089741680349,73.2949,116.86276246263296,101.47618628875095
2025-09-19 04:40:14.332000700+00:00,114.27089741680349,66.614365,116.86411389216661,99.24979197766451
2025-09-20 04:40:14.332000700+00:00,114.27089741680349,61.426823,116.86546532170027,97.52106180028575
2025-09-21 04:40:14.332000700+00:00,114.27089741680349,57.95258,116.86681675123393,96.36343122210947
2025-09-22 04:40:14.332000700+00:00,114.27089741680349,56.018974,116.8681681807676,95.71934663392345
2025-09-23 04:40:14.332000700+00:00,114.27089741680349,55.550476,116.86951961030125,95.56363103377451
2025-09-24 04:40:14.332000700+00:00,114.27089741680349,56.308723,116.87087103983492,95.81683063544848
2025-09-25 04:40:14.332000700+00:00,114.27089741680349,57.751106,116.87222246936858,96.29807538279304
2025-09-26 04:40:14.332000700+00:00,114.27089741680349,59.60523,116.87357389890224,96.916566579926
2025-09-27 04:40:14.332000700+00:00,114.27089741680349,61.765472,116.8749253284359,97.63709838578292
2025-09-28 04:40:14.332000700+00:00,114.27089741680349,64.46122,116.87627675796956,98.53613132079023
2025-09-29 04:40:14.332000700+00:00,114.27089741680349,67.51016,116.87762818750323,99.5528959859408
2025-09-30 04:40:14.332000700+00:00,114.27089741680349,70.57795,116.87897961703689,100.57594218592207
2025-10-01 04:40:14.332000700+00:00,114.27089741680349,73.68604,116.88033104657055,101.61242374967287
2025-10-02 04:40:14.332000700+00:00,114.27089741680349,76.734825,116.88168247610422,102.6291350090617
2025-10-03 04:40:14.332000700+00:00,114.27089741680349,79.78748,116.88303390563787,103.64713817925781
2025-10-04 04:40:14.332000700+00:00,114.27089741680349,82.7702,116.88438533517153,104.64182846289793
2025-10-05 04:40:14.332000700+00:00,114.27089741680349,85.72633,116.8857367647052,105.62765593322426
2025-10-06 04:40:14.332000700+00:00,114.27089741680349,88.65139,116.88708819423886,106.60312522890865
2025-10-07 04:40:14.332000700+00:00,114.27089741680349,91.42506,116.88843962377251,107.52813116603186
2025-10-08 04:40:14.332000700+00:00,114.27089741680349,93.820335,116.88979105330618,108.32700795276442
2025-10-09 04:40:14.332000700+00:00,114.27089741680349,95.26667,116.89114248283984,108.80957004223137
2025-10-10 04:40:14.332000700+00:00,114.27089741680349,95.17938,116.89249391237351,108.78092455113192
2025-10-11 04:40:14.332000700+00:00,114.27089741680349,93.14043,116.89384534190717,108.10172313148428
2025-10-12 04:40:14.332000700+00:00,114.27089741680349,88.99441,116.89519677144082,106.7201672806843
2025-10-13 04:40:14.332000700+00:00,114.27089741680349,83.06177,116.8965482009745,104.74307106530101
2025-10-14 04:40:14.332000700+00:00,114.27089741680349,75.96138,116.89789963050815,102.37672568406482
2025-10-15 04:40:14.332000700+00:00,114.27089741680349,68.854675,116.89925106004182,100.00827458993803
2025-10-16 04:40:14.332000700+00:00,114.27089741680349,63.118847,116.90060248957548,98.09678226656318
2025-10-17 04:40:14.332000700+00:00,114.27089741680349,59.026558,116.90195391910913,96.7331364194253
2025-10-18 04:40:14.332000700+00:00,114.27089741680349,56.558853,116.9033053486428,95.91101863828679
2025-10-19 04:40:14.332000700+00:00,114.27089741680349,55.57979,116.90465677817646,95.58511413432926
2025-10-20 04:40:14.332000700+00:00,114.27089741680349,55.970627,116.90600820771012,95.7158441518561
2025-10-21 04:40:14.332000700+00:00,114.27089741680349,57.23158,116.90735963724379,96.13661196031721
2025-10-22 04:40:14.332000700+00:00,114.27089741680349,58.98362,116.90871106677744,96.72107605784079
2025-10-23 04:40:14.332000700+00:00,114.27089741680349,61.052147,116.9100624963111,97.41103560824524
2025-10-24 04:40:14.332000700+00:00,114.27089741680349,63.57801,116.91141392584477,98.2534406339101
2025-10-25 04:40:14.332000700+00:00,114.27089741680349,66.50541,116.91276535537843,99.2296906709682
2025-10-26 04:40:14.332000700+00:00,114.27089741680349,69.57065,116.9141167849121,100.25188746502499
2025-10-27 04:40:14.332000700+00:00,114.27089741680349,72.653725,116.91546821444575,101.28003010055313
2025-10-28 04:40:14.332000700+00:00,114.27089741680349,75.68387,116.91681964397941,102.29052848966201
2025-10-29 04:40:14.332000700+00:00,114.27089741680349,78.7865,116.91817107351308,103.32518917125135
2025-10-30 04:40:14.332000700+00:00,114.27089741680349,81.74059,116.91952250304674,104.3103376254644
2025-10-31 04:40:14.332000700+00:00,114.27089741680349,84.74392,116.9208739325804,105.31189690731416
2025-11-01 04:40:14.332000700+00:00,114.27089741680349,87.68911,116.92222536211406,106.29407752705454
2025-11-02 04:40:14.332000700+00:00,114.27089741680349,90.50291,116.92357679164772,107.23246033592254
2025-11-03 04:40:14.332000700+00:00,114.27089741680349,93.06892,116.92492822118139,108.08824731959523
2025-11-04 04:40:14.332000700+00:00,114.27089741680349,94.90661,116.92627965071505,108.7012618830205
2025-11-05 04:40:14.332000700+00:00,114.27089741680349,95.40096,116.9276310802487,108.8664971088807
2025-11-06 04:40:14.332000700+00:00,114.27089741680349,94.01895,116.92898250978237,108.4062771142005
2025-11-07 04:40:14.332000700+00:00,114.27089741680349,90.6227,116.93033393931603,107.27464496945521
2025-11-08 04:40:14.332000700+00:00,114.27089741680349,85.22733,116.93168536884968,105.47663861816694
2025-11-09 04:40:14.332000700+00:00,114.27089741680349,78.43985,116.93303679838336,103.21459468956749
2025-11-10 04:40:14.332000700+00:00,114.27089741680349,71.25038,116.93438822791701,100.8185557048157
2025-11-11 04:40:14.332000700+00:00,114.27089741680349,65.022484,116.93573965745068,98.74304029997927
2025-11-12 04:40:14.332000700+00:00,114.27089741680349,60.309185,116.93709108698434,97.17239117728802
2025-11-13 04:40:14.332000700+00:00,114.27089741680349,57.306446,116.938442516518,96.17192866958699
2025-11-14 04:40:14.332000700+00:00,114.27089741680349,55.803905,116.93979394605167,95.67153228330524
2025-11-15 04:40:14.332000700+00:00,114.27089741680349,55.716175,116.94114537558532,95.64273929057818
2025-11-16 04:40:14.332000700+00:00,114.27089741680349,56.71572,116.94249680511899,95.97637178409786
2025-11-17 04:40:14.332000700+00:00,114.27089741680349,58.29823,116.94384823465265,96.50432495632849
2025-11-18 04:40:14.332000700+00:00,114.27089741680349,60.251953,116.9451996641863,97.15601673532994
2025-11-19 04:40:14.332000700+00:00,114.27089741680349,62.597183,116.94655109371998,97.93821057935418
2025-11-20 04:40:14.332000700+00:00,114.27089741680349,65.4037,116.94790252325363,98.87416724076122
2025-11-21 04:40:14.332000700+00:00,114.27089741680349,68.49433,116.94925395278729,99.90482757648469
2025-11-22 04:40:14.332000700+00:00,114.27089741680349,71.56293,116.95060538232096,100.92814334840607
2025-11-23 04:40:14.332000700+00:00,114.27089741680349,74.62014,116.95195681185461,101.9476647681139
2025-11-24 04:40:14.332000700+00:00,114.27089741680349,77.68043,116.95330824138827,102.96821106982043
2025-11-25 04:40:14.332000700+00:00,114.27089741680349,80.68671,116.95465967092194,103.97075454356474
2025-11-26 04:40:14.332000700+00:00,114.27089741680349,83.690475,116.9560111004556,104.9724613270421
2025-11-27 04:40:14.332000700+00:00,114.27089741680349,86.62165,116.95736252998927,105.94997021419785
2025-11-28 04:40:14.332000700+00:00,114.27089741680349,89.48395,116.95871395952292,106.90451971007757
2025-11-29 04:40:14.332000700+00:00,114.27089741680349,92.19541,116.96006538905658,107.80879149599633
2025-11-30 04:40:14.332000700+00:00,114.27089741680349,94.381165,116.96141681859025,108.53782626205833
2025-12-01 04:40:14.332000700+00:00,114.27089741680349,95.41368,116.96276824812391,108.88244889840028
2025-12-02 04:40:14.332000700+00:00,114.27089741680349,94.73598,116.96411967765758,108.65699808910422
