Timestamp,Value,RollingMean
2025-06-02 22:17:46.364013600+00:00,122.335266,119.5171935
2025-06-02 22:27:46.988006500+00:00,120.973022,119.9386176
2025-06-03 02:49:43.656005800+00:00,119.907021,120.0709525
2025-06-03 09:05:23.512008600+00:00,118.850945,120.22628699999999
2025-06-03 10:05:27.405014+00:00,117.2429,120.09456810000002
2025-06-03 10:34:51.307006800+00:00,118.892151,120.32352010000002
2025-06-03 10:44:51.940002400+00:00,120.9053,120.586051
2025-06-03 17:19:55.101013100+00:00,119.628593,120.5133903
2025-06-03 17:29:55.743011400+00:00,117.449226,120.0140349
2025-06-03 17:35:08.083007800+00:00,119.539009,119.57234329999999
2025-06-03 20:20:26.682006800+00:00,121.50029,119.48884569999998
2025-06-04 00:02:38.823013300+00:00,119.445404,119.33608389999999
2025-06-04 00:12:05.439010600+00:00,121.314491,119.47683090000001
2025-06-04 01:01:56.579010+00:00,123.581306,119.94986700000001
2025-06-04 01:23:57.967010400+00:00,121.9919,120.424767
2025-06-04 03:02:37.001007+00:00,313.0,139.83555189999998
2025-06-04 03:02:38.273010200+00:00,121.589783,139.90400019999998
2025-06-04 03:06:35.786010700+00:00,313.0,159.2411409
2025-06-04 03:06:37.814010600+00:00,121.634506,159.65966889999999
2025-06-04 03:42:23.720001200+00:00,313.0,179.00576800000002
2025-06-04 03:42:25.687011700+00:00,121.289467,178.9846857
2025-06-04 03:46:26.292007400+00:00,313.0,198.3401453
2025-06-04 03:46:27.115005400+00:00,121.259949,198.33469110000001
2025-06-04 03:46:56.922012300+00:00,313.0,217.27656050000002
2025-06-04 03:46:57.855010900+00:00,121.259949,217.2033654
2025-06-04 04:46:10.220001200+00:00,119.350471,197.8384125
2025-06-04 10:26:00.941009500+00:00,120.929474,197.77238160000002
2025-06-04 10:35:21.523010200+00:00,122.235771,178.6959587
2025-06-04 11:16:30.289001400+00:00,120.578751,178.5903832
2025-06-04 11:26:30.812011700+00:00,122.0297,159.4933532
2025-06-04 11:56:32.866012500+00:00,123.234505,159.68785699999998
2025-06-04 19:49:11.161010700+00:00,123.221519,140.7100089
2025-06-05 03:00:26.965011500+00:00,121.485847,140.73259869999998
2025-06-05 04:26:58.434005700+00:00,119.98735,121.43133370000001
2025-06-05 04:27:06.399002+00:00,117.670868,121.0724256
2025-06-05 04:27:12.399002+00:00,115.302353,120.66761379999998
2025-06-05 04:27:14.388000400+00:00,113.587296,119.93339599999999
2025-06-05 04:27:16.415008500+00:00,112.402328,118.95005169999999
2025-06-05 04:27:18.463012600+00:00,110.279739,117.9201505
2025-06-05 04:27:20.419006300+00:00,107.477783,116.4649588
2025-06-05 04:27:22.410003600+00:00,103.949936,114.5365019
2025-06-05 04:27:24.453002900+00:00,100.49221,112.263571
2025-06-05 04:27:26.404006900+00:00,98.59908,109.9748943
2025-06-05 04:27:28.409011800+00:00,97.30093,107.7062523
2025-06-05 04:27:32.590011500+00:00,95.51842,105.4910075
2025-06-05 04:34:59.104003900+00:00,93.09756,103.27052819999999
2025-06-05 04:36:31.113006500+00:00,94.76331,101.3881296
2025-06-05 04:36:39.339004500+00:00,97.47492,99.8953888
2025-06-05 04:36:45.241012500+00:00,99.9871,98.8661249
2025-06-05 04:36:51.162002500+00:00,102.27623,98.34596959999999
2025-06-05 04:36:57.009002600+00:00,104.882347,98.4392107
2025-06-05 04:37:03.048004100+00:00,107.480507,99.1380404
2025-06-05 04:37:09.134002600+00:00,109.758827,100.2540151
2025-06-05 04:37:15.171005200+00:00,112.356949,101.759617
2025-06-05 04:37:21.044006300+00:00,114.674248,103.6751998
2025-06-05 04:37:27.239013600+00:00,116.985649,106.0640087
2025-06-05 04:37:33.170013400+00:00,119.588593,108.54653699999999
2025-06-05 04:37:41.167007400+00:00,122.351364,111.03418140000001
2025-06-05 05:01:34.811004600+00:00,125.038826,113.539354
2025-06-05 05:07:05.171005200+00:00,123.047264,115.61645740000002
